country,source,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Kyrgyzstan,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,hydro,TJ,562.1248958,753.7267555,860.6314295,910.6680981,971.1485251,1168.587503,1320.833597,1508.668047,1708.42261,1862.414453,1998.635107,2213.851573,2380.60637,2740.542094,2817.631907,3170.30661,3495.82317,4077.375805,5008.600749,5973.144726,0
Laos,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,biomass,TJ,51068.79478,51532.27127,51647.29898,51840.99157,51825.61832,51959.15809,52261.46582,52559.96653,52704.22392,52950.5021,53205.65608,53313.98092,53428.42622,53548.91545,53674.91536,53805.9372,53805.9372,53785.20024,53491.7641,53501.02523,0
Laos,solar,TJ,0,0,0,0,0,0,0,0,0,0,104.9858662,117.8182158,132.635071,166.6916467,162.8022583,175.1105221,187.2441903,233.8982177,263.2046041,341.4976885,0
Laos,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,coal,TJ,21.101117000000002,21.101117000000002,21.101117000000002,21.101117000000002,21.101117000000002,685.7863025,1434.8759560000003,2711.4935345,3914.2572035000007,5581.245446500001,5591.796005,4589.4929475,6572.997945500001,6077.121696000001,8915.2219325,8999.6264005,9727.614937000002,10508.356266,11267.996478000001,11901.029988000002,12713.422992500002
Laos,naturalGas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laos,petroleum,TJ,3566.0887730000004,3903.7066450000007,4230.7739585,3186.2686670000003,4578.942389000001,4811.054676000001,5127.571431,5380.784835000001,5718.402707000001,5718.402707000001,5697.301590000001,5718.402707000001,5950.514994000001,6140.425047,6013.818345000001,6330.3351,6435.840685000001,6456.941802,7121.626987500001,6583.548504,6583.548504
Laos,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,coal,TJ,0,0,16796.489132000002,17798.7921895,12607.917407500001,7596.402120000001,6857.863025000001,5486.29042,4135.818932,3745.4482675000004,2933.055263,3745.4482675000004,3038.5608480000005,2911.954146,2774.7968855000004,3450.0326295,3703.2460335000005,4515.639038,4547.2907135,2690.3924175000006,3239.0214595
Latvia,naturalGas,TJ,0,0,59853.318370500005,29921.383906000003,26186.486197000002,41031.1220065,37264.572622,48342.659047,48532.5691,48163.29955250001,59737.262227,63472.159936000004,63408.85658500001,67069.90038450001,71163.5170825,72355.73019300001,70868.1014445,61541.4077305,47361.457106500005,58186.330127500005,56688.15082050001
Latvia,petroleum,TJ,0,0,116942.39041400001,85586.130552,89542.5899895,93731.16171400002,105790.4500795,78759.9192025,78781.0203195,68262.113495,63102.89038850001,65286.85599800001,61678.56499100001,65086.39538650001,70456.62966300001,76438.7963325,82167.74959800001,76048.42566800001,79983.78398850001,70878.65200300001,69549.28163200001
Latvia,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,22.11069182,164.8015094,282.6239005,262.2337002,265.5366728,287.6945591,274.1313626,290.7851343,353.7683259
Latvia,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,hydro,TJ,20259.72804,16741.72573,15020.13641,12485.38736,11798.2545,11866.83815,8856.71785,9889.207723,12076.90806,10774.4365,10987.01161,10922.93598,10896.14893,10675.5678,12901.45489,13984.65715,12201.40299,13625.47432,14068.31342,13641.15191,11886.30753
Latvia,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,101,74,74,181,1123.537471
Latvia,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,biomass,TJ,26387.203984,31432.736069,31358.681927999998,34789.821136,36029.750415999995,39916.697953,41388.77175,40814.98561,40609.74788,40252.23489,37394.072489,41540.2906,40731.27046,42994.517980000004,45014.28296,45758.960340000005,45996.628370000006,44987.59793,42618.41023,49030.26217,47624.14631
Latvia,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,wind,TJ,0,0,0,0,0,0,4.761676264,6.697736352,5.596342936,7.816058394,15.58994197,11.56682243,48.64352201,226.1373585,203.3358925,197.6184264,208.0298507,264.233494,266.976678,197.29754,165.4628037
Latvia,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,coal,TJ,0,0,0,3333.9764860000005,3365.6281615000003,5412.436510500001,5823.908292,5517.9420955000005,5370.2342765,5813.357733500001,5813.357733500001,5813.357733500001,5813.357733500001,5813.357733500001,5813.357733500001,5813.357733500001,5813.357733500001,5813.357733500001,5813.357733500001,5813.357733500001,6541.34627
Lebanon,naturalGas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550.9320995,5834.458850500001
Lebanon,petroleum,TJ,70688.74195000001,118693.78312500002,119158.00769900001,136745.78871850003,167152.4983155,178578.75317100002,185858.63853600004,214556.15765600002,219113.99892800002,228936.5688915,231584.759075,224009.45807200004,224927.3566615,228831.06330650003,222701.188818,212203.38311050003,188570.13207050003,173736.0468195,229748.96189600002,280971.9234135,262487.3449215
Lebanon,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,hydro,TJ,1608.333333,1814.773333,2317.5179,2253.631579,2500.801698,2315.281386,2681.463317,2954.623958,2634.163901,1135.165228,1618.507636,1180.975804,2233.391349,4295.482563,3598.038147,3423.708679,2372.458226,2000.106859,1230.62631,2136.507443,2900.98988
Lebanon,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,biomass,TJ,3872,3999,4019,4138,4291,4451,4582,4643,4828,4940,4877,4965,5060,5155,5492,5570,5635,5690,5707,5131,4506
Lebanon,solar,TJ,0,0,0,0,39,55,71,88,109,132,159,183,214,247,284,314,360,418,482,555,630
Lebanon,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,coal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,naturalGas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,petroleum,TJ,2321.12287,2321.12287,2363.325104,2268.3700775,2595.4373910000004,2595.4373910000004,2595.4373910000004,2595.4373910000004,2627.0890665,2627.0890665,3059.6619650000002,3059.6619650000002,3059.6619650000002,3059.6619650000002,3049.1114065000006,3270.673135,3386.7292785000004,3734.8977090000003,4061.9650225000005,3386.7292785000004,7986.772784500001
Lesotho,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,hydro,TJ,0,0,0,0,0,0,0,0,0,864,1008,1116,1116,1224,1080,1224,828,828,828,648,0
Lesotho,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,biomass,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,coal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,naturalGas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,petroleum,TJ,8588.154619,5022.065846,5095.919755500001,5169.773665000001,5623.4476805,5623.4476805,5834.458850500001,5897.762201500001,6087.6722545,6087.6722545,6499.144036000001,6878.964142000001,7438.1437425,7670.256029500001,7754.6604975,7860.166082500001,9052.379193000002,9938.626107,9041.8286345,8176.6828375000005,7944.5705505000005
Liberia,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,hydro,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,biomass,TJ,24687.6663,24687.6663,24687.6663,24687.6663,24687.6663,24664.5,24664.5,41938.785,34128.36,38385.27,43162.875,44989.875,51722.76235,53930.20497,56232.74384,58633.81749,62133.2604,63221.3754,65654.7627,68177.16967,0
Liberia,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,coal,TJ,137.1572605,137.1572605,137.1572605,137.1572605,168.80893600000002,147.707819,137.1572605,137.1572605,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,naturalGas,TJ,192199.5241945,193476.141773,192389.43424750003,185689.8296,191534.83900900002,189203.1655805,203636.3296085,212604.3043335,212604.3043335,165401.10560450002,202855.58827950002,210262.0803465,217679.122972,185299.45893550004,231331.54567100003,221561.7285,181849.42630600004,202180.35253550002,209027.665002,228440.692642,268458.9610325
Libya,petroleum,TJ,344750.049546,368035.1321555,331445.7952775,280876.96838700003,368383.3005860001,394453.7306395,413064.91583350004,438882.13248300005,413244.275328,422940.2385895,461702.99051850004,493555.12663,517684.25391950004,536654.1581025001,568337.4852780001,592772.5787640001,593184.0505455,597900.150195,576693.52761,593289.5561305,626302.2536770001
Libya,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,hydro,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,biomass,TJ,5235.01,5235.01,5235.01,5235.01,5235.01,5235.01,5350,5468,5589,5712,5843,5977,6093,6213,6339,6470,6609,6754,6896,7023,7126
Libya,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,hydro,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,biomass,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,coal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,petroleum,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,naturalGas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,coal,TJ,0,0,22673.150216500002,22630.9479825,17144.6575625,10898.7269305,6340.8856585,7184.9303385,6224.829515,5053.717521500001,3840.403294,3460.583188,5961.0655525,7575.3010030000005,7385.390950000001,8092.278369500001,11225.794244,10761.569670000003,9062.929751500002,6678.5035305,8419.345683
Lithuania,naturalGas,TJ,0,0,150524.8181195,90323.33131850002,86546.2313755,104429.428033,97065.1382,108596.8986405,120308.01857550001,80448.0085625,96780.27312050002,102730.78811450001,107573.494466,112785.470365,108691.853667,113154.73991250001,108312.033561,128041.57795600001,131396.655559,101612.42891350001,115760.72786200001
Lithuania,petroleum,TJ,0,0,189762.345181,151811.9862565,179232.887798,166646.07150750002,147496.80783000003,148636.26814800003,158311.1302925,135543.02504950002,122323.175249,117469.91833900001,114167.59352850002,109746.90951700001,116541.46919100001,146125.235225,157224.42276700004,162151.5335865,151463.817826,121415.827218,121405.27665950001
Lithuania,nuclear,TJ,61332.4332,61205.15448,52709.299920000005,44149.806000000004,27746.76096,42558.822,50195.5452,43290.67464,48811.38912,35510.762879999995,30308.2452,40904.19864,50927.39784,55748.079359999996,54365.759999999995,37215.36,31144.319999999996,35398.44,35617.32,39069.36,0
Lithuania,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,50.28651496,65.28918266,48.79726055,55.63884885,62.64034489,80.17709501,95.13364311,132.7516585,389.45641
Lithuania,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,146.5786346,46.60562283,46.14269858,46.32210421,26.45587054,25.854632,10.91629956,83.77431759,75.08554276
Lithuania,hydro,TJ,630.437247,492.8471205,553.7402954,679.6130329,1086.282727,631.2859467,471.5267533,498.970253,591.1126334,746.9619528,682.1706681,526.8388804,495.5058402,446.1931697,618.4111028,898.6210198,998.0389998,996.9605048,982.3918361,872.7572219,3244.000801
Lithuania,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,137,803,2212,2557,2145,1864
Lithuania,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,biomass,TJ,11743.325877,11594.802325,11613.374436,17444.277785000002,18205.084313,19077.531755,20877.422402,21329.93936,23454.113298,24483.301474,26212.237149,28066.990943,29660.326472999997,31014.77349,32216.326944,32696.920529000003,33674.563208,33019.427989,34644.409790000005,35004.48301,35640.69533
Lithuania,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.468909983,3.985015609,35.19532997,251.0161841,320.132663,325.2255685,1345.659592
Luxembourg,coal,TJ,45610.064395500005,42761.413600500004,39532.94269950001,45852.727241,37549.4377015,21206.622585,20003.858916000005,13388.658736500001,4673.8974155000005,4705.549091000001,5317.481484000001,5908.312760000001,3534.4370975000006,2700.9429760000003,3935.3583205,3787.6505015000002,4547.2907135,3724.3471505000007,3534.4370975000006,3196.8192255000004,3133.5158745000003
Luxembourg,naturalGas,TJ,19518.533225,20774.049686500002,21660.2966005,22504.3412805,22704.801892000003,25922.722234500005,28433.755157500003,29151.1931355,29436.058215000005,30512.215182000004,31113.5970165,32305.810127000004,48944.040881500005,49524.32159900001,55780.802789500005,54746.848056500006,57236.77986250001,53428.028244,50874.793087000005,51771.59055950001,55654.1960875
Luxembourg,petroleum,TJ,72113.0673475,85237.96212150001,87506.33219900001,87337.52326300001,87063.208742,80142.04236600001,82494.8169115,86387.972998,90597.64583950001,97170.64378500001,104302.82133100001,110738.662016,113080.886003,121289.22051600002,137600.383957,141905.01182500002,134941.64321500002,133675.57619500003,134509.0703165,126026.42128250001,132008.58795200003
Luxembourg,biogas,TJ,0,0,0,0,0,0,0,0,3,60.96111111,223.0995261,239.9078341,119.1588885,203.7149516,256.93288,337.3086346,404.7593537,482.725625,628.4216514,668.2767375,675.5869431
Luxembourg,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,hydro,TJ,1675.849359,1816.844508,1615.727273,1576.546945,2492.211438,3250.579055,2409.272727,3722.325123,5987.226776,4671.694444,6110.085308,2860.140553,749.7477734,630.4987451,707.8580721,622.107559,749.2814626,881.375625,1150.264954,740.5534751,794.4616337
Luxembourg,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,1897,1897,1783,1743
Luxembourg,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,biomass,TJ,0,0,645,645,645,645,645,645,645,646,634,685.0052632,647.994186,695,777.0116686,1649,1616.022293,1842.969388,1926.034872,1665.038576,1998
Luxembourg,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,1,3,12.98099677,68.25694855,129.1269794,153.7559524,175.195625,196.2825688,168.7270708,190.478651
Luxembourg,waste,TJ,311.2291667,302.807418,276.9818182,352.9582712,434.6880416,701.8295688,602.3181818,762.4039409,885.068306,989.3,886.9478673,436.2926267,136.317777,151.6389387,149.7392076,125.7451449,155.2565193,195.86125,226.5673394,174.6588385,205.9715347
Luxembourg,wind,TJ,0,0,0,0,0,0,0,134.5418719,572.6912568,989.3,1330.421801,581.7235023,181.757036,207.5059161,265.4467771,344.1446071,391.5164399,482.12,531.5618349,440.1402729,404.5869431
Luxembourg,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macau,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macau,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macau,hydro,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macau,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macau,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macau,biomass,TJ,57.7776,57.7776,57.7776,57.7776,57.7776,57.7776,57.7776,28.8888,28.8888,28.8888,28.8888,28.8888,31.17255,31.17255,60.06135,31.17255,31.17255,31.17255,31.17255,31.17255,0
Macau,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macau,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macau,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macau,coal,TJ,63.303351000000006,63.303351000000006,63.303351000000006,63.303351000000006,63.303351000000006,52.752792500000005,63.303351000000006,31.651675500000003,31.651675500000003,31.651675500000003,31.651675500000003,31.651675500000003,31.651675500000003,42.202234000000004,42.202234000000004,31.651675500000003,31.651675500000003,42.202234000000004,0,0,0
Macau,naturalGas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macau,petroleum,TJ,15583.174904500002,15614.826580000003,16089.601712500002,16627.680196,18969.904183000002,18516.2301675,21364.880962500003,21945.16168,23675.453274000003,25131.430347,22936.914179,24276.835108500003,26576.856861500004,27653.013828500003,33677.382732,28887.429173000004,33656.281615,33719.584966,18537.3312845,26935.5758505,22346.082903000002
Macau,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macedonia,coal,TJ,0,0,63366.654351000005,66869.439773,69475.42772250001,71796.5505925,70878.65200300001,72587.84248,85269.61379700001,75890.1672905,59178.08262650001,62997.384803500005,56740.90361300001,61404.250470000006,59104.228717000005,59906.071163,56878.060873500006,59178.08262650001,64041.890095,58661.105260000004,57110.1731605
Macedonia,naturalGas,TJ,0,0,10001.929458000002,11056.985308000001,0,0,0,0,749.0896535,1508.7298655000002,0,0,0,0,3777.099943,3766.5493845,3766.5493845,3006.9091725000003,2637.6396250000003,3006.9091725000003,3766.5493845
Macedonia,petroleum,TJ,0,0,43162.33482350001,41315.987086,40355.886262500004,41189.380384000004,51919.2983785,47055.49091000001,50041.298965500006,44291.24458300001,49313.310429,41199.9309425,44850.42418350001,43890.32336,43331.14375950001,43784.817775,43267.8404085,44628.862455,41896.267803500006,41790.7622185,40429.740172000005
Macedonia,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macedonia,geothermal,TJ,0,0,0,412,473,550,447,460,709,602,614,891,523,508,448,377,394,373,307,371,437
Macedonia,hydro,TJ,1440.596388,2495.059965,2640.0554,1831.635521,2016.658528,2337.164384,2391.800934,2571.142136,3021.428632,3731.862305,3221.236236,1777.832128,2225.388606,4182.971505,4613.383531,4816.72167,5458.018262,3776.542013,3305.428617,4280.763035,8172.524111
Macedonia,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,331,258
Macedonia,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macedonia,biomass,TJ,0,0,7843,8086.43,7812.49,7812.49,7812.49,7812.49,6317.8110563,7421.437973,8768.666351,6131.0282962,6064.5699104000005,7067.7184374,7082.078651700001,6397.7034358,6881.264108,5837.9754911,7123.34934,8035.9665377,8285.1217705
Macedonia,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macedonia,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macedonia,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macedonia,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,coal,TJ,358.7189890000001,358.7189890000001,358.7189890000001,474.77513250000004,411.4717815,284.86507950000004,284.86507950000004,327.0673135,327.0673135,211.01117000000002,274.314521,274.314521,274.314521,274.314521,274.314521,464.2245740000001,411.4717815,274.314521,358.7189890000001,390.37066450000003,400.92122300000005
Madagascar,naturalGas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,petroleum,TJ,13842.332752,14380.411235500002,15456.5682025,14612.523522500001,17872.646099,18568.98296,18611.185194,18811.6458055,18906.600832,18906.600832,26545.205186,29161.743694000004,33603.528822500004,34785.191374500006,38161.3700945,36620.9885535,36336.123474,36420.52794200001,30607.170208500003,26714.014122,27009.429760000003
Madagascar,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,hydro,TJ,1064.584004,1043.456953,1019.462417,1176.483818,1169.532802,1222.361795,1307.611951,1445.80975,1507.739307,1521.032347,1582.198078,1622.098387,1503.922292,1722.83353,1829.995952,1855.319463,1855.538988,2020.802764,2021.83342,2012.468874,0
Madagascar,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,biomass,TJ,61473.7577,63294.885800000004,65689.71465000001,68287.63592,69823.79936,72955.13852,74157.1447,65367.044850000006,59200.111300000004,69838.5774,70190.7819,75681.6718,72574.99811,74031.59269,75621.37997000001,77248.6247,94707.5213,93696.5945,93409.85721,92615.61788,0
Madagascar,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020503799,0.016295756,0
Madagascar,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,coal,TJ,506.42680800000005,305.9661965,337.61787200000003,506.42680800000005,580.2807175,495.87624950000003,485.32569100000006,485.32569100000006,369.26954750000004,1487.6287485000003,1677.5388015,1266.06702,1835.7971790000001,1730.291594,1645.887126,1603.6848920000002,1593.1343335000001,1656.4376845000002,1392.6737220000002,1297.7186955000002,1455.977073
Malawi,naturalGas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,petroleum,TJ,7575.3010030000005,9706.51382,9653.7610275,8503.750151,10075.7833675,10550.558500000001,10719.367436000002,10740.468553,10835.4235795,10835.4235795,11310.198712000001,11521.209882000001,11658.367142500001,11700.5693765,13494.1643215,14538.669613000002,15055.646979500001,15572.624346000002,16131.803946500002,13103.793657000002,13103.793657000002
Malawi,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,hydro,TJ,1895.505292,1944.756658,2398.607818,1420.846906,1417.516055,1358.333617,1641.319149,1838.532597,2007.878851,2153.690878,2271.925938,2359.039558,2456.802055,2594.552638,2975.655641,3111.147051,3297.503146,3343.916129,3893.165726,3771.273437,0
Malawi,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
